NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
BILLERUD AKTIEBOLAG,SE0000862997,,,,492.63,729.69,900.55,824.43,765.76,807.96,614.19,106.24,753.77,1062.9,983.82,2043.4,2840.79,3303.66,3261.55,3316.65,3098.05,2774.37,2660.14,3833.45,2996.79,2822.81,2103.28
NOBIA,SE0000949331,,,,,390.1,597.87,1131.72,1371.31,2441.7,1624.96,331.46,884.82,1484.47,904.11,1024.03,1512.38,1657.24,1648.71,1698.66,1568.11,1038.52,1145.47,1248.81,740.88,289.72,119.88
HUSQVARNA B,SE0001662230,,,,,,,,,4653.69,3255.83,1061.98,2767.18,3518.22,2732.09,2719.43,3021.52,3561.32,2933.41,3956.87,5020.02,3786.19,3270.52,5714.1,5595.75,4058.99,3705.97
SAS DEAD - DELIST.14/08/24,SE0003366871,600.95,591.72,703.22,1160.04,605.19,1528.23,1781.49,2209.84,3136.95,1420.53,485.9,867.35,1119.56,394.1,716.92,943.65,718.24,872.68,547.76,957.63,970.23,422.03,1569.11,749.99,296.82,14.83
TELE2 B,SE0005190238,3268.51,7690.45,3955.55,3093.31,3474.95,6202.66,4750.66,4357.81,6533.33,6874.24,3116.77,6250.57,9418.77,8619.28,6713.66,5183.65,4972.21,3539.96,4346.27,5925.72,8706.79,10132.76,8470.54,8849.75,6028.2,5724.23
AXFOOD,SE0006993770,171.33,209.83,268.16,707.22,1026.51,1368.54,1507.05,1382.97,2190.34,1862.66,1053.73,1652.48,1985.18,1964.73,2215.28,2918.04,3036.3,3535.38,3219.48,3915.47,3884.72,4067.08,5026.87,5395.59,5195.91,6013.3
ASSA ABLOY B,SE0007100581,3123.14,5443.72,5428.98,4222.03,3024.51,4621.84,5292.45,6035.75,8003.64,6445.99,3026.05,6523.18,9528.87,10520.19,13663.87,17665.88,20905.69,20204.29,20658.47,23837.44,21817.23,24890.03,26589.6,28165.08,25532.04,30006.02
SVENSKA HANDELSBANKEN A,SE0007100599,7650.82,7659.61,10608.73,8635.44,8831.74,12426.3,15730.95,17380.46,19407.89,18634.56,7580.02,16728.92,20331.58,20463.72,26099.86,31789.55,30695.38,24108.3,26995.04,26894.61,21479.31,20824.57,20609.89,18790.72,20436.13,23025.46
AUTOLIV,US0528001094,3876,2569.12,1801.7,2256.59,2019.74,4194.85,4628.44,4459.54,4636.73,3907.35,1073.91,3796.36,6614.07,6093.61,6131.07,8969.05,9996.7,9428.15,9229.18,12952.78,7205.29,6075.19,7862.63,8053.32,7875.16,9328.26
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,US70211M1099,,3231.18,1006.25,866.0,488.5,1353.12,1666.69,1154.64,2176.62,3319.46,2205.02,3650.41,2904.89,1220.26,879.4,1384.06,600.88,717.36,984.13,823.29,713.86,892.07,918.61,1364.13,1075.38,704.56
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,US8816242098,2518.33,5135.41,7955.02,7270.97,9725.46,19866.33,17256.19,32698.54,29857.24,40268.77,39458.12,55719.57,47411.98,42013.63,35445.25,45641.64,54035.45,58201.58,35888.02,20287.17,17249.71,14229.84,11798.47,9223.83,11005.57,14759.23
